Brand,Model,Year,Category,Rating,Displacement (ccm),Power (hp),Torque (Nm),Engine cylinder,Engine stroke
yamaha,neos,2015,Scooter,0,49.2,2.8,3,Single cylinder,two-stroke
yamaha,neos,2016,Scooter,3.7,49.2,2.8,3,Single cylinder,two-stroke
yamaha,neos 4,2014,Scooter,2.9,49.4,3.1,3.2,Single cylinder,four-stroke
yamaha,neos 4,2015,Scooter,0,49.4,3.1,3.2,Single cylinder,four-stroke
yamaha,neos 4,2016,Scooter,0,49.4,3.1,3.2,Single cylinder,four-stroke
yamaha,neos 4,2017,Scooter,3.5,49.4,3.1,3.2,Single cylinder,four-stroke
yamaha,neos 4,2021,Scooter,0,49,3.1,3.2,Single cylinder,four-stroke
yamaha,neos 4,2022,Scooter,0,49,3.1,3.2,Single cylinder,four-stroke
yamaha,neos 4 stroke,2010,Scooter,3.4,49.4,3.1,3.2,Single cylinder,four-stroke
yamaha,neos 4 stroke,2011,Scooter,2.5,49.4,3.1,3.2,Single cylinder,four-stroke
yamaha,neos 4 stroke,2012,Scooter,3.2,49.4,3.1,3.2,Single cylinder,four-stroke
yamaha,neos 4s,2009,Scooter,3.4,49.4,3.1,3.2,Single cylinder,four-stroke
yamaha,neos 4t,2013,Scooter,3.2,49.4,3.1,3.2,Single cylinder,four-stroke
yamaha,neos 50,2008,Scooter,3.2,49.2,2.8,3,Single cylinder,two-stroke
yamaha,neos easy,2015,Scooter,3.6,49.2,2.8,3,Single cylinder,two-stroke
yamaha,neos easy,2016,Scooter,0,49.2,2.8,3,Single cylinder,two-stroke
yamaha,neos easy 50,2014,Scooter,2.9,49.2,2.8,3,Single cylinder,two-stroke
yamaha,night max,2007,Scooter,3.4,499,42.9,45,Twin,four-stroke
yamaha,night max abs,2007,Scooter,0,499,42.9,45,Twin,four-stroke
yamaha,niken,2018,Naked bike,0,847,115,61.5,In-line three,four-stroke
yamaha,niken,2019,Naked bike,0,847,115,61.5,In-line three,four-stroke
yamaha,niken,2022,Naked bike,0,847,115,61.5,In-line three,four-stroke
yamaha,niken gt,2019,Naked bike,4,847,115,87.5,In-line three,four-stroke
yamaha,niken gt,2020,Naked bike,0,847,115,87.5,In-line three,four-stroke
yamaha,niken gt,2021,Naked bike,0,847,113,87.5,In-line three,four-stroke
yamaha,nm-x,2022,Scooter,0,155,14.9,14.4,Single cylinder,four-stroke
yamaha,nmax,2016,Scooter,3.3,124.7,12.1,11.9,Single cylinder,four-stroke
yamaha,nmax,2017,Scooter,3.1,124.7,12.1,11.7,Single cylinder,four-stroke
yamaha,nmax,2018,Scooter,3.8,124.7,12.1,11.7,Single cylinder,four-stroke
yamaha,nmax 125,2019,Scooter,3.1,124.7,12.1,11.7,Single cylinder,four-stroke
yamaha,nmax 125,2020,Scooter,0,125,12.1,11.7,Single cylinder,four-stroke
yamaha,nmax 125,2021,Scooter,3.3,125,12.2,11.2,Single cylinder,four-stroke
yamaha,nmax 125,2022,Scooter,0,125,12.2,11.2,Single cylinder,four-stroke
yamaha,nmax 155,2018,Scooter,3.6,155,14.9,14.4,Single cylinder,four-stroke
yamaha,nmax 155,2019,Scooter,3.1,155,14.9,14.4,Single cylinder,four-stroke
yamaha,nmax 155,2021,Scooter,3.3,155,12.1,14.4,Single cylinder,four-stroke
yamaha,nmax 155,2022,Scooter,0,155,12.1,14.4,Single cylinder,four-stroke
yamaha,nmax 155 abs,2019,Scooter,3.2,155,14.9,14.4,Single cylinder,four-stroke
yamaha,nmax 160,2021,Scooter,0,155,15.4,14,Single cylinder,four-stroke
yamaha,nvx,2020,Scooter,0,155,14.8,13.8,Single cylinder,four-stroke
yamaha,ped2 concept,2016,Prototype / concept model,0,-1,-3,-2,Electric,Electric
yamaha,pes2 concept,2016,Prototype / concept model,3.2,-1,-3,-2,Electric,Electric
yamaha,pw 50,2002,"Minibike, cross",2.7,49,2.7,3.8,Single cylinder,two-stroke
yamaha,pw 50,2004,"Minibike, cross",3.2,49,2.7,3.8,Single cylinder,two-stroke
yamaha,pw 50,2005,"Minibike, cross",3.6,49,-3,-2,Single cylinder,two-stroke
yamaha,pw 50,2006,"Minibike, cross",3.2,49,2.7,3.8,Single cylinder,four-stroke
yamaha,pw 50,2007,Enduro / offroad,2.9,49,-3,-2,Single cylinder,four-stroke
yamaha,pw 80,2002,"Minibike, cross",2.7,79,4.8,6.3,Single cylinder,two-stroke
yamaha,pw 80,2004,Enduro / offroad,3.8,79,4.7,6.3,Single cylinder,two-stroke
yamaha,pw 80,2005,"Minibike, cross",3.7,79,-3,-2,Single cylinder,two-stroke
yamaha,pw 80,2006,"Minibike, cross",3.5,79,4.7,6.3,Single cylinder,four-stroke
yamaha,pw50,2008,Enduro / offroad,3.4,49,-3,-2,Single cylinder,two-stroke
yamaha,pw50,2009,"Minibike, cross",2.5,49,-3,-2,Single cylinder,two-stroke
yamaha,pw50,2010,Enduro / offroad,3.3,49,-3,-2,Single cylinder,two-stroke
yamaha,pw50,2011,Enduro / offroad,0,49,-3,-2,Single cylinder,two-stroke
yamaha,pw50,2012,Enduro / offroad,3.4,49,-3,-2,Single cylinder,two-stroke
yamaha,pw50,2013,Enduro / offroad,0,49,-3,-2,Single cylinder,two-stroke
yamaha,pw50,2014,Enduro / offroad,0,49,-3,-2,Single cylinder,two-stroke
yamaha,pw50,2015,Enduro / offroad,3.6,49,-3,-2,Single cylinder,two-stroke
yamaha,pw50,2016,Enduro / offroad,0,49,-3,-2,Single cylinder,two-stroke
yamaha,pw50,2017,"Minibike, cross",0,49,-3,-2,Single cylinder,two-stroke
yamaha,pw50,2018,"Minibike, cross",0,49,-3,-2,Single cylinder,two-stroke
yamaha,pw50,2019,"Minibike, cross",0,49,-3,-2,Single cylinder,two-stroke
yamaha,pw50,2020,"Minibike, cross",0,49,-3,-2,Single cylinder,two-stroke
yamaha,pw50,2021,"Minibike, cross",0,49,-3,-2,Single cylinder,two-stroke
yamaha,pw50,2022,"Minibike, cross",0,49,-3,-2,Single cylinder,two-stroke
yamaha,pw80,2007,Enduro / offroad,3.3,79,4.4,6.3,Single cylinder,two-stroke
yamaha,pw80,2008,Enduro / offroad,3.4,79,4.7,6.3,Single cylinder,two-stroke
yamaha,pw80,2009,Enduro / offroad,3.2,79,4.7,6.3,Single cylinder,two-stroke
yamaha,pw80,2011,Scooter,3.7,79,-3,-2,Single cylinder,two-stroke
yamaha,pw80,2012,Scooter,3.4,79,-3,-2,Single cylinder,two-stroke
yamaha,r 3,1970,Classic,3.3,345,36,-2,Twin,two-stroke
yamaha,r 5,1970,Naked bike,3.7,347,35,37.9,Twin,two-stroke
yamaha,r 5,1971,Classic,3.5,347,35,-2,Twin,two-stroke
yamaha,r 5 f,1972,Sport touring,3.4,347,35,-2,Twin,two-stroke
yamaha,r1,2021,Sport,0,998,197,113,In-line four,four-stroke
yamaha,r1,2022,Sport,3.7,998,197,113,In-line four,four-stroke
yamaha,r1 gytr vr46,2022,Sport,0,998,197,113,In-line four,four-stroke
yamaha,r1 world gp 60th anniversary,2022,Sport,0,998,197,113,In-line four,four-stroke
yamaha,r125,2021,Sport,0,124.7,14.8,11.5,Single cylinder,four-stroke
yamaha,r125,2022,Sport,0,124.7,14.8,11.5,Single cylinder,four-stroke
yamaha,r125 world gp 60th anniversary,2022,Sport,0,124.7,14.8,11.5,Single cylinder,four-stroke
yamaha,r15,2022,Sport,0,155,18.4,14.1,Single cylinder,four-stroke
yamaha,r15 v4,2022,Sport,0,155,18.1,14.2,Single cylinder,four-stroke
yamaha,r15m,2022,Sport,0,155,18.4,14.2,Single cylinder,four-stroke
yamaha,r15m motogp edition,2022,Sport,0,155,18.4,14.2,Single cylinder,four-stroke
yamaha,r15s,2022,Sport,0,155,18.4,14.1,Single cylinder,four-stroke
yamaha,r1m,2020,Sport,0,998,189,113,In-line four,four-stroke
yamaha,r1m,2021,Sport,0,998,197,113,In-line six,four-stroke
yamaha,r1m,2022,Sport,3.4,998,197,113,In-line six,four-stroke
yamaha,r3,2021,Sport,0,321,41.4,28.8,In-line four,four-stroke
yamaha,r3,2022,Sport,0,321,41.4,29.5,In-line four,four-stroke
yamaha,r3 world gp 60th anniversary,2022,Sport,0,321,41.4,29.5,In-line four,four-stroke
yamaha,r6 gytr,2022,Sport,0,599,116,67.7,In-line four,four-stroke
yamaha,r6 race,2021,Sport,0,599,116,67.7,In-line four,four-stroke
yamaha,r6 race,2022,Sport,0,599,116,67.7,In-line four,four-stroke
yamaha,r7,2021,Sport,0,689,72.4,67,In-line four,four-stroke
yamaha,r7,2022,Sport,0,689,72.4,67,Twin,four-stroke
yamaha,r7  world gp 60th anniversary,2022,Sport,0,689,72.4,67,Twin,four-stroke
yamaha,raider,2008,Custom / cruiser,4,1851.9,-3,-2,V2,four-stroke
yamaha,raider,2009,Custom / cruiser,4.1,1851.9,-3,-2,V2,four-stroke
yamaha,raider,2011,Custom / cruiser,3.7,1851.9,-3,-2,V2,four-stroke
yamaha,raider,2017,Custom / cruiser,0,1851.9,-3,-2,V2,four-stroke
yamaha,raider,2018,Custom / cruiser,3.3,1851.9,-3,-2,V2,four-stroke
yamaha,raider bullet cowl,2017,Custom / cruiser,0,1851.9,-3,-2,V2,four-stroke
yamaha,raider s,2008,Custom / cruiser,3.9,1851.9,-3,-2,V2,four-stroke
yamaha,raider s,2009,Custom / cruiser,3.7,1851.9,-3,-2,V2,four-stroke
yamaha,raider s,2011,Custom / cruiser,4.1,1851.9,-3,-2,V2,four-stroke
yamaha,raider s,2017,Custom / cruiser,3.7,1851.9,-3,-2,V2,four-stroke
yamaha,raptor 125,2011,ATV,2.8,124,-3,-2,Single cylinder,four-stroke
yamaha,raptor 125,2012,ATV,3.8,124,-3,-2,Single cylinder,four-stroke
yamaha,raptor 250,2009,ATV,3.8,249,-3,-2,Single cylinder,four-stroke
yamaha,raptor 250,2010,ATV,0,249,-3,-2,Single cylinder,four-stroke
yamaha,raptor 250,2011,ATV,0,249,-3,-2,Single cylinder,four-stroke
yamaha,raptor 250,2012,ATV,3.9,249,-3,-2,Single cylinder,four-stroke
yamaha,raptor 250r,2011,ATV,3.4,249,-3,-2,Single cylinder,four-stroke
yamaha,raptor 250r,2012,ATV,0,249,-3,-2,Single cylinder,four-stroke
yamaha,raptor 350,2009,ATV,3.5,348,-3,-2,Single cylinder,four-stroke
yamaha,raptor 350,2010,ATV,3.6,348,-3,-2,Single cylinder,four-stroke
yamaha,raptor 350,2011,ATV,3.3,348,-3,-2,Single cylinder,four-stroke
yamaha,raptor 350,2012,ATV,3.4,348,-3,-2,Single cylinder,four-stroke
yamaha,raptor 700,2015,ATV,0,686,-3,-2,Single cylinder,four-stroke
yamaha,raptor 700,2016,ATV,0,686,-3,-2,Single cylinder,four-stroke
yamaha,raptor 700,2018,ATV,0,686,-3,-2,Single cylinder,four-stroke
yamaha,raptor 700,2019,ATV,0,686,-3,-2,Single cylinder,four-stroke
yamaha,raptor 700,2022,ATV,0,686,-3,-2,Single cylinder,four-stroke
yamaha,raptor 700r,2009,ATV,3.2,686,-3,-2,Single cylinder,four-stroke
yamaha,raptor 700r,2011,ATV,3.2,686,-3,-2,Single cylinder,four-stroke
yamaha,raptor 700r,2012,ATV,0,686,-3,-2,Single cylinder,four-stroke
yamaha,raptor 700r,2015,ATV,0,686,-3,-2,Single cylinder,four-stroke
yamaha,raptor 700r,2016,ATV,0,686,-3,-2,Single cylinder,four-stroke
yamaha,raptor 700r,2017,ATV,0,686,-3,-2,Single cylinder,four-stroke
yamaha,raptor 700r,2018,ATV,0,686,-3,-2,Single cylinder,four-stroke
yamaha,raptor 700r,2019,ATV,0,686,-3,-2,Single cylinder,four-stroke
yamaha,raptor 700r,2020,ATV,0,686,-3,-2,Single cylinder,four-stroke
yamaha,raptor 700r,2022,ATV,0,686,-3,-2,Single cylinder,four-stroke
yamaha,raptor 700r se,2009,ATV,3.9,686,-3,-2,Single cylinder,four-stroke
yamaha,raptor 700r se,2010,ATV,3,686,-3,-2,Single cylinder,four-stroke
yamaha,raptor 700r se,2011,ATV,3.3,686,-3,-2,Single cylinder,four-stroke
yamaha,raptor 700r se,2012,ATV,0,686,-3,-2,Single cylinder,four-stroke
yamaha,raptor 700r se,2015,ATV,0,686,-3,-2,Single cylinder,four-stroke
yamaha,raptor 700r se,2016,ATV,0,686,-3,-2,Single cylinder,four-stroke
yamaha,raptor 700r se,2017,ATV,0,686,-3,-2,Single cylinder,four-stroke
yamaha,raptor 700r se,2018,ATV,0,686,-3,-2,Single cylinder,four-stroke
yamaha,raptor 700r se,2019,ATV,0,686,-3,-2,Single cylinder,four-stroke
yamaha,raptor 700r se,2020,ATV,0,686,-3,-2,Single cylinder,four-stroke
yamaha,raptor 700r se,2022,ATV,0,686,-3,-2,Single cylinder,four-stroke
yamaha,raptor 90,2009,ATV,3.2,88,-3,-2,Single cylinder,four-stroke
yamaha,raptor 90,2010,ATV,0,88,-3,-2,Single cylinder,four-stroke
yamaha,raptor 90,2011,ATV,0,88,-3,-2,Single cylinder,four-stroke
yamaha,raptor 90,2012,ATV,0,88,-3,-2,Single cylinder,four-stroke
yamaha,raptor 90,2016,ATV,0,88,-3,-2,Single cylinder,four-stroke
yamaha,raptor 90,2017,ATV,0,88,-3,-2,Single cylinder,four-stroke
yamaha,raptor 90,2018,ATV,0,88,-3,-2,Single cylinder,four-stroke
yamaha,raptor 90,2019,ATV,0,90,-3,-2,Single cylinder,four-stroke
yamaha,raptor 90,2020,ATV,0,89.9,-3,-2,Single cylinder,four-stroke
yamaha,raptor 90,2022,ATV,0,89.9,-3,-2,Single cylinder,four-stroke
yamaha,ray z,2017,Scooter,0,113,7.2,8.1,Single cylinder,four-stroke
yamaha,ray z,2018,Scooter,0,113.7,7.2,8.1,Single cylinder,four-stroke
yamaha,ray z,2020,Scooter,0,113,7.2,8.1,Single cylinder,four-stroke
yamaha,ray zr,2017,Scooter,0,113,7.2,8.1,Single cylinder,four-stroke
yamaha,ray zr,2018,Scooter,0,113.7,7.2,8.1,Single cylinder,four-stroke
yamaha,ray zr 125fi,2021,Scooter,0,125,8.1,9.7,Single cylinder,four-stroke
yamaha,rayzr 125fi,2022,Scooter,0,125,8.2,10.3,Single cylinder,four-stroke
yamaha,rayzr street rally 125fi,2022,Scooter,0,125,8.2,10.3,Single cylinder,four-stroke
yamaha,rd 125,1973,Classic,3.4,125,17,-2,Twin,two-stroke
yamaha,rd 125,1974,Classic,2.6,125,17,-2,Twin,two-stroke
yamaha,rd 125,1975,Classic,3.5,125,17,-2,Twin,two-stroke
yamaha,rd 125 dx,1976,Sport,3.5,125,17,-2,Twin,two-stroke
yamaha,rd 125 dx,1978,Sport,3.1,125,17,-2,Twin,two-stroke
yamaha,rd 125 lc,1982,Naked bike,3.4,123,17,-2,Single cylinder,two-stroke
yamaha,rd 125 lc,1983,Sport,3.7,123,17,-2,Single cylinder,two-stroke
yamaha,rd 200,1975,Classic,3.3,195,22,-2,Twin,two-stroke
yamaha,rd 200,1978,Naked bike,2.8,195,17,-2,Twin,two-stroke
yamaha,rd 200,1979,Classic,3.2,195,17,-2,Twin,two-stroke
yamaha,rd 200 dx,1976,Classic,3.6,195,22,-2,Twin,two-stroke
yamaha,rd 200 dx,1977,Classic,2.8,195,17,-2,Twin,two-stroke
yamaha,rd 250,1975,Classic,4,247,32,-2,Twin,two-stroke
yamaha,rd 250,1977,Touring,3.3,247,27,-2,Twin,two-stroke
yamaha,rd 250,1978,Sport touring,3.2,247,27,-2,Twin,two-stroke
yamaha,rd 250,1979,Sport,3.1,247,27,-2,Twin,two-stroke
yamaha,rd 250,1980,Classic,3.4,247,38,-2,Twin,two-stroke
yamaha,rd 250,1981,Sport touring,3,247,38,-2,Twin,two-stroke
yamaha,rd 250,1985,Sport touring,0,250,-3,-2,Two cylinder boxer,two-stroke
yamaha,rd 250 (5-speed),1973,Allround,3.3,247,30,-2,Twin,two-stroke
yamaha,rd 250 (5-speed),1974,Naked bike,2.6,247,30,-2,Twin,two-stroke
yamaha,rd 250 (6-speed),1973,Sport,3.4,247,30,-2,Twin,two-stroke
yamaha,rd 250 (6-speed),1974,Classic,3.5,247,30,-2,Twin,two-stroke
yamaha,rd 250 (reduced effect),1981,Sport,3.2,247,27,-2,Twin,two-stroke
yamaha,rd 250 dx,1976,Naked bike,3.5,247,27,-2,Twin,two-stroke
yamaha,rd 250 lc,1982,Naked bike,3.4,247,38,-2,Twin,two-stroke
yamaha,rd 250 lc,1983,Sport,3.2,247,38,-2,Twin,two-stroke
yamaha,rd 250 lc (reduced effect),1982,Naked bike,0,247,27,-2,Twin,two-stroke
yamaha,rd 250 lc (reduced effect),1983,Unspecified category,0,247,27,-2,Twin,two-stroke
yamaha,rd 350,1975,Classic,4.1,347,39,-2,Twin,two-stroke
yamaha,rd 350,1980,Sport touring,4.1,347,49,-2,Twin,two-stroke
yamaha,rd 350,1981,Sport,3.7,347,49,-2,Twin,two-stroke
yamaha,rd 350,1985,Sport,3.4,347,63,-2,Twin,two-stroke
yamaha,rd 350,1986,Classic,3.8,347,63,-2,Twin,two-stroke
yamaha,rd 350,1987,Classic,3.5,347,63,-2,Twin,two-stroke
yamaha,rd 350,1988,Sport,3.4,347,63,-2,Twin,two-stroke
yamaha,rd 350 (5-speed),1973,Classic,3.3,347,39,-2,Twin,two-stroke
yamaha,rd 350 (5-speed),1974,Sport,3.1,347,39,-2,Twin,two-stroke
yamaha,rd 350 (6-speed),1973,Classic,4.3,347,39,-2,Twin,two-stroke
yamaha,rd 350 (6-speed),1974,Classic,3.8,347,39,32.7,Twin,two-stroke
yamaha,rd 350 (reduced effect),1985,Unspecified category,0,347,50,-2,Twin,two-stroke
yamaha,rd 350 (reduced effect),1986,Classic,3.6,347,50,-2,Twin,two-stroke
yamaha,rd 350 (reduced effect),1987,Unspecified category,0,347,50,-2,Twin,two-stroke
yamaha,rd 350 (reduced effect),1988,Classic,3.2,347,50,-2,Twin,two-stroke
yamaha,rd 350 f,1985,Sport,3.1,347,63,-2,Twin,two-stroke
yamaha,rd 350 f,1986,Sport,3.2,347,63,-2,Twin,two-stroke
yamaha,rd 350 f,1987,Sport,3.2,347,63,-2,Twin,two-stroke
yamaha,rd 350 f,1988,Classic,3.4,347,63,-2,Twin,two-stroke
yamaha,rd 350 f,1989,Sport,3.5,347,50,-2,Twin,four-stroke
yamaha,rd 350 f,1990,Sport,3.3,347,50,-2,Twin,four-stroke
yamaha,rd 350 f (reduced effect),1985,Classic,3.3,347,50,-2,Twin,two-stroke
yamaha,rd 350 f (reduced effect),1986,Sport,3.2,347,50,-2,Twin,two-stroke
yamaha,rd 350 f (reduced effect),1987,Sport,3.1,347,50,-2,Twin,two-stroke
yamaha,rd 350 f (reduced effect),1988,Unspecified category,0,347,50,-2,Twin,two-stroke
yamaha,rd 350 f (reduced effect),1989,Unspecified category,0,347,27,-2,Twin,four-stroke
yamaha,rd 350 f (reduced effect),1990,Sport,3.4,347,27,-2,Twin,four-stroke
yamaha,rd 350 lc,1982,Classic,4,347,49,-2,Twin,two-stroke
yamaha,rd 350 lc ypvs,1983,Sport,3.4,347,58,-2,Twin,two-stroke
yamaha,rd 350 lc ypvs,1984,Classic,3.7,347,58,-2,Twin,two-stroke
yamaha,rd 350 lc ypvs (reduced effect),1983,Sport,2.6,347,50,-2,Twin,two-stroke
yamaha,rd 350 lc ypvs (reduced effect),1984,Sport,3.4,347,50,-2,Twin,two-stroke
yamaha,rd 350 n,1989,Classic,2.7,347,50,-2,Twin,four-stroke
yamaha,rd 350 n,1990,Sport,2.8,347,50,-2,Twin,four-stroke
yamaha,rd 350 n (reduced effect),1989,Sport,0,347,27,-2,Twin,four-stroke
yamaha,rd 350 n (reduced effect),1990,Sport,3.1,347,27,-2,Twin,four-stroke
yamaha,rd 350r ypvs,1993,Sport,3.1,350,-3,-2,Twin,two-stroke
yamaha,rd 400,1978,Classic,3.6,399,43,-2,Twin,two-stroke
yamaha,rd 400,1979,Classic,3.8,399,43,-2,Twin,two-stroke
yamaha,rd 400 c,1976,Sport,3.4,399,43,-2,Twin,two-stroke
yamaha,rd 400 c,1977,Classic,4,399,43,-2,Twin,two-stroke
yamaha,rd 500 lc,1984,Sport,3.3,499,88,-2,V4,two-stroke
yamaha,rd 500 lc,1985,Sport,3.3,499,88,-2,V4,two-stroke
yamaha,rd 500 lc,1986,Sport,3.5,499,88,-2,V4,two-stroke
yamaha,rd 500 lc,1987,Sport,3.3,499,88,-2,V4,two-stroke
yamaha,rd 80 lc,1982,Sport,3,79,10,9.4,Single cylinder,two-stroke
yamaha,rd350b,1983,Classic,3.6,347,30.5,-2,Twin,two-stroke
yamaha,resonator 125 concept,2016,Prototype / concept model,3.7,125,-3,-2,Single cylinder,four-stroke
yamaha,riva 200,1986,Scooter,3.3,200,-3,-2,Single cylinder,four-stroke
yamaha,riva 200z,1989,Scooter,3.6,199,-3,-2,Single cylinder,four-stroke
yamaha,road star,2006,Custom / cruiser,3.4,1670,-3,-2,V2,four-stroke
yamaha,road star,2007,Custom / cruiser,4,1671.6,-3,-2,V2,four-stroke
yamaha,road star,2008,Custom / cruiser,3.3,1671.6,-3,-2,V2,four-stroke
yamaha,road star,2009,Custom / cruiser,3.2,1671.6,-3,-2,V2,four-stroke
yamaha,road star,2011,Touring,3.7,1671.6,-3,-2,V2,four-stroke
yamaha,road star,2012,Custom / cruiser,0,1671.6,-3,-2,V2,four-stroke
yamaha,road star 1700,2005,Custom / cruiser,3.7,1670,-3,-2,V2,four-stroke
yamaha,road star midnight,2005,Scooter,3.8,400,-3,-2,Single cylinder,four-stroke
yamaha,road star midnight,2006,Custom / cruiser,3.4,1670,-3,-2,V2,four-stroke
yamaha,road star midnight,2007,Custom / cruiser,3.7,1671.6,-3,-2,V2,four-stroke
yamaha,road star midnight silverado,2006,Custom / cruiser,3.6,1670,-3,-2,V2,four-stroke
yamaha,road star midnight silverado,2007,Custom / cruiser,3.6,1671.6,-3,-2,V2,four-stroke
yamaha,road star midnight silverado 1700,2004,Custom / cruiser,4,1670,-3,-2,V2,four-stroke
yamaha,road star midnight silverado 1700,2005,Custom / cruiser,3.8,1670,-3,-2,V2,four-stroke
yamaha,road star s,2008,Custom / cruiser,3.6,1671.6,-3,-2,V2,four-stroke
yamaha,road star s,2009,Custom / cruiser,3.6,1671.6,-3,-2,V2,four-stroke
yamaha,road star s,2010,Custom / cruiser,0,1671.6,-3,-2,V2,four-stroke
yamaha,road star s,2011,Touring,3.3,1671.6,-3,-2,V2,four-stroke
yamaha,road star s,2012,Custom / cruiser,3.8,1671.6,-3,-2,V2,four-stroke
yamaha,road star s,2013,Custom / cruiser,3.6,1671.6,-3,-2,V2,four-stroke
yamaha,road star s,2014,Custom / cruiser,3.4,1671.6,-3,-2,V2,four-stroke
yamaha,road star s,2015,Custom / cruiser,0,1674,-3,-2,V2,four-stroke
yamaha,road star s,2016,Custom / cruiser,0,1674,-3,-2,V2,four-stroke
yamaha,road star silverado,2006,Custom / cruiser,3.6,1670,85,-2,V2,four-stroke
yamaha,road star silverado,2007,Custom / cruiser,3.8,1671.6,-3,-2,V2,four-stroke
yamaha,road star silverado,2008,Touring,3.8,1671.6,-3,-2,V2,four-stroke
yamaha,road star silverado,2009,Touring,3.9,1671.6,-3,-2,V2,four-stroke
yamaha,road star silverado,2010,Custom / cruiser,3.1,1671.6,-3,-2,V2,four-stroke
yamaha,road star silverado,2011,Touring,0,1671.6,-3,-2,V2,four-stroke
yamaha,road star silverado,2012,Touring,3.5,1671.6,-3,-2,V2,four-stroke
yamaha,road star silverado 1700,2005,Custom / cruiser,3.9,1670,62.6,134,V2,four-stroke
yamaha,road star silverado s,2008,Touring,3.7,1671.6,-3,-2,V2,four-stroke
yamaha,road star silverado s,2009,Touring,3.7,1671.6,-3,-2,V2,four-stroke
yamaha,road star silverado s,2010,Custom / cruiser,3.6,1671.6,-3,-2,V2,four-stroke
yamaha,road star silverado s,2011,Touring,0,1671.6,-3,-2,V2,four-stroke
yamaha,road star silverado s,2012,Touring,3.5,1671.6,-3,-2,V2,four-stroke
yamaha,road star silverado s,2013,Touring,3.5,1671.6,-3,-2,V2,four-stroke
yamaha,road star silverado s,2014,Touring,3.8,1671.6,-3,-2,V2,four-stroke
yamaha,road star silverado s,2015,Touring,3.7,1671.6,-3,-2,V2,four-stroke
yamaha,road star silverado s,2016,Touring,3.7,1671.6,-3,-2,V2,four-stroke
yamaha,road star warrior 1700,2005,Custom / cruiser,3.8,1670,83.1,135,V2,four-stroke
yamaha,roadliner,2006,Custom / cruiser,3.9,1851.9,-3,-2,V2,four-stroke
yamaha,roadliner,2007,Custom / cruiser,3.8,1851.9,-3,-2,V2,four-stroke
yamaha,roadliner midnight,2006,Custom / cruiser,3.3,1851.9,-3,-2,V2,four-stroke
yamaha,roadliner midnight,2007,Custom / cruiser,3.3,1851.9,-3,-2,V2,four-stroke
yamaha,roadliner midnight,2008,Custom / cruiser,3.5,1851.9,-3,-2,V2,four-stroke
yamaha,roadliner midnight,2009,Custom / cruiser,3.7,1851.9,-3,-2,V2,four-stroke
yamaha,roadliner midnight,2011,Custom / cruiser,3.8,1851.9,-3,-2,V2,four-stroke
yamaha,roadliner s,2006,Custom / cruiser,3.7,1851.9,-3,-2,V2,four-stroke
yamaha,roadliner s,2007,Custom / cruiser,3.7,1851.9,-3,-2,V2,four-stroke
yamaha,roadliner s,2008,Custom / cruiser,3.3,1851.9,-3,-2,V2,four-stroke
yamaha,roadliner s,2009,Custom / cruiser,3.8,1851.9,-3,-2,V2,four-stroke
yamaha,roadliner s,2011,Custom / cruiser,3.4,1851.9,-3,-2,V2,four-stroke
yamaha,roadliner xv1900a,2017,Custom / cruiser,3.3,1851.9,-3,-2,V2,four-stroke
yamaha,royal star midnight venture 1300,2005,Touring,3.9,1294,98,-2,V4,four-stroke
yamaha,royal star tour deluxe,2005,Sport touring,3.8,1294,-3,-2,V4,four-stroke
yamaha,royal star tour deluxe,2006,Touring,3.8,1294,-3,-2,V4,four-stroke
yamaha,royal star tour deluxe,2007,Custom / cruiser,4.1,1294.7,-3,-2,V4,four-stroke
yamaha,royal star tour deluxe,2008,Touring,3.9,1294.7,-3,-2,V4,four-stroke
yamaha,royal star tour deluxe,2009,Touring,3.8,1294.7,-3,-2,V4,four-stroke
yamaha,royal star tour deluxe,2011,Touring,3.8,1294.7,97,120,V4,four-stroke
yamaha,royal star tour deluxe,2012,Touring,4.1,1294.7,97,-2,V4,four-stroke
yamaha,royal star tour deluxe,2013,Touring,3.2,1294.7,97,-2,V4,four-stroke
yamaha,royal star venture,2006,Touring,3.6,1294,-3,-2,V4,four-stroke
yamaha,royal star venture,2007,Custom / cruiser,3.8,1294.7,-3,-2,V4,four-stroke
yamaha,royal star venture,2008,Custom / cruiser,3.9,1294.7,-3,-2,V4,four-stroke
yamaha,royal star venture,2009,Custom / cruiser,3.4,1294.7,-3,-2,V4,four-stroke
yamaha,royal star venture,2011,Touring,3.7,1294.7,97,120,V4,four-stroke
yamaha,royal star venture,2012,Touring,3.7,1294.7,97,-2,V4,four-stroke
yamaha,royal star venture 1300,2005,Touring,4,1294,98,-2,V4,four-stroke
yamaha,royal star venture s,2010,Custom / cruiser,3.2,1294.7,-3,-2,V4,four-stroke
yamaha,royal star venture s,2011,Touring,3.4,1294.7,97,120,V4,four-stroke
yamaha,royal star venture s,2012,Touring,3.8,1294.7,97,115,V4,four-stroke
yamaha,royal star venture s,2013,Touring,3.3,1294.7,97,-2,V4,four-stroke
yamaha,royal star venture s,2014,Touring,3.4,1294.7,97,-2,V4,four-stroke
yamaha,rs 100,1975,Classic,3.9,97,10.5,9,Single cylinder,two-stroke
yamaha,rs 100,1978,Classic,3.1,97,10,-2,Single cylinder,two-stroke
