Brand,Model,Year,Category,Rating,Displacement (ccm),Power (hp),Torque (Nm),Engine cylinder,Engine stroke
honda,cbr 600 f,1992,Sport,3.8,600,84,60,In-line four,four-stroke
honda,cbr 600 f,1993,Unspecified category,3.8,599,100,62.8,In-line four,four-stroke
honda,cbr 600 f,1994,Unspecified category,3.7,599,100,62.8,In-line four,four-stroke
honda,cbr 600 f,1996,Sport,3.9,599,100,62.8,In-line four,four-stroke
honda,cbr 600 f,1997,Sport,3.8,599,105,63,In-line four,four-stroke
honda,cbr 600 f,1998,Sport,3.9,599,105,66,In-line four,four-stroke
honda,cbr 600 f,1999,Sport,4,599,110,67,In-line four,four-stroke
honda,cbr 600 f,2001,Sport,3.7,599,109,65,In-line four,four-stroke
honda,cbr 600 f,2002,Sport,3.9,599,111,63,In-line four,four-stroke
honda,cbr 600 f,2003,Sport touring,4,599,110,63,In-line four,four-stroke
honda,cbr 600 f (reduced effect),1988,Sport,3.1,598,50,-2,In-line four,four-stroke
honda,cbr 600 f (reduced effect),1989,Sport,4,598,50,-2,In-line four,four-stroke
honda,cbr 600 f (reduced effect),1990,Sport,3.5,598,50,-2,In-line four,four-stroke
honda,cbr 600 f (reduced effect),1991,Sport,2.6,600,27,-2,In-line four,four-stroke
honda,cbr 600 f (reduced effect),1992,Sport,3.4,600,27,-2,In-line four,four-stroke
honda,cbr 600 f sport,2001,Sport,3.8,599,109,65,In-line four,four-stroke
honda,cbr 600 f sport,2002,Sport,3.9,599,111,63,In-line four,four-stroke
honda,cbr 600 f ultima light,2000,Sport,3.9,600,110,65,In-line four,four-stroke
honda,cbr 600 f3,1995,Sport,3.8,599,100,61.8,In-line four,four-stroke
honda,cbr 600 f4,2000,Sport,4.1,599,110,68,In-line four,four-stroke
honda,cbr 600 f4i,2004,Sport,3.9,599,-3,-2,In-line four,four-stroke
honda,cbr 600 f4i,2005,Sport,3.7,599,-3,-2,In-line four,four-stroke
honda,cbr 600 f4i,2006,Sport,3.7,599,-3,-2,In-line four,four-stroke
honda,cbr 600 fs,2003,Sport,3.8,599,110,63,In-line four,four-stroke
honda,cbr 600 rr,2003,Sport,4,599,117,-2,In-line four,four-stroke
honda,cbr 600 rr,2004,Sport,3.9,599,-3,-2,In-line four,four-stroke
honda,cbr 600 rr,2005,Sport,3.8,599,-3,-2,In-line four,four-stroke
honda,cbr 600 rr,2006,Sport,3.8,599,-3,-2,In-line four,four-stroke
honda,cbr 600 rr,2007,Sport,4,599,-3,-2,In-line four,four-stroke
honda,cbr 600 rr,2008,Sport,4,599,-3,-2,In-line four,four-stroke
honda,cbr 600 rr hannspree ten kate replica,2008,Sport,3.6,599,118,66,In-line four,four-stroke
honda,cbr 600 rr movistar,2006,Sport,3.8,599,115,66,In-line four,four-stroke
honda,cbr 900 rr,1992,Sport,3.5,892,124,-2,In-line four,four-stroke
honda,cbr 900 rr,1999,Sport,4,918,125,94,In-line four,four-stroke
honda,cbr 900 rr (reduced effect #2),1992,Sport,3.2,892,50,-2,In-line four,four-stroke
honda,cbr 900 rr (reduced effect),1992,Sport,3.1,892,100,-2,In-line four,four-stroke
honda,cbr 900 rr fireblade,1993,Unspecified category,3.8,893,124,88.3,In-line four,four-stroke
honda,cbr 900 rr fireblade,1994,Unspecified category,3.7,893,124,88.3,In-line four,four-stroke
honda,cbr 900 rr fireblade,1995,Sport,3.8,893,124,88.3,In-line four,four-stroke
honda,cbr 900 rr fireblade,1996,Sport,3.6,918,128,91.2,In-line four,four-stroke
honda,cbr 900 rr fireblade,1997,Sport,3.8,918,128,93,In-line four,four-stroke
honda,cbr 900 rr fireblade,1998,Sport,4,918,130,92,In-line four,four-stroke
honda,cbr 900 rr fireblade,2000,Sport,3.9,929,152,103,In-line four,four-stroke
honda,cbr 900 rr fireblade,2001,Sport,3.9,929,147,101,In-line four,four-stroke
honda,cbr 900 rr fireblade - 954 rr,2003,Sport,4.1,954,151,105,In-line four,four-stroke
honda,cbr 954 rr,2002,Sport,3.9,954,-3,-2,In-line four,four-stroke
honda,cbr1000rr,2010,Sport,3.9,999,-3,-2,In-line four,four-stroke
honda,cbr1000rr,2011,Sport,3.3,999,-3,-2,In-line four,four-stroke
honda,cbr1000rr,2012,Sport,3.6,999,-3,-2,In-line four,four-stroke
honda,cbr1000rr,2013,Sport,2.9,999,175,115,In-line four,four-stroke
honda,cbr1000rr,2014,Sport,3.9,999,-3,-2,In-line four,four-stroke
honda,cbr1000rr,2015,Sport,0,999,-3,-2,In-line four,four-stroke
honda,cbr1000rr,2016,Sport,3.7,999,178,114,In-line four,four-stroke
honda,cbr1000rr,2017,Sport,3.6,999,178,114,In-line four,four-stroke
honda,cbr1000rr,2018,Sport,3.7,999,178,114,In-line four,four-stroke
honda,cbr1000rr,2019,Sport,0,998,178,114,In-line four,four-stroke
honda,cbr1000rr,2021,Sport,0,998,143,104,In-line four,four-stroke
honda,cbr1000rr abs,2010,Sport,3.6,999,-3,-2,In-line four,four-stroke
honda,cbr1000rr abs,2011,Sport,4,999,-3,-2,In-line four,four-stroke
honda,cbr1000rr abs,2014,Sport,0,999,-3,-2,In-line four,four-stroke
honda,cbr1000rr abs,2015,Sport,3.2,999,-3,-2,In-line four,four-stroke
honda,cbr1000rr abs,2016,Sport,0,999,-3,-2,In-line four,four-stroke
honda,cbr1000rr abs,2018,Sport,0,999,178,114,In-line four,four-stroke
honda,cbr1000rr abs,2019,Sport,0,999,178,114,In-line four,four-stroke
honda,cbr1000rr fireblade,2009,Sport,3.9,999,-3,-2,In-line four,four-stroke
honda,cbr1000rr fireblade,2017,Sport,3.7,999,189,114,In-line four,four-stroke
honda,cbr1000rr fireblade,2018,Sport,3.4,999,189,114,In-line four,four-stroke
honda,cbr1000rr fireblade,2019,Sport,0,999,189,114,In-line four,four-stroke
honda,cbr1000rr fireblade abs,2009,Sport,3.9,999,-3,-2,In-line four,four-stroke
honda,cbr1000rr fireblade abs,2013,Sport,3.7,999,-3,-2,In-line four,four-stroke
honda,cbr1000rr sp,2016,Sport,2.9,999,178,114,In-line four,four-stroke
honda,cbr1000rr sp,2018,Sport,0,999,178,114,In-line four,four-stroke
honda,cbr1000rr sp,2019,Sport,3.6,999,178,114,In-line four,four-stroke
honda,cbr1000rr sp repsol edition,2015,Sport,3.5,999,-3,-2,In-line four,four-stroke
honda,cbr1000rr sp2,2018,Sport,0,999,178,114,In-line four,four-stroke
honda,cbr1000rr sp2,2019,Sport,0,999,178,116,In-line four,four-stroke
honda,cbr1000rr-r fireblade,2020,Sport,0,999,214,113,In-line four,four-stroke
honda,cbr1000rr-r fireblade,2022,Sport,0,998,215,112,In-line four,four-stroke
honda,cbr1000rr-r fireblade sp,2020,Sport,3,999,214,113,In-line four,four-stroke
honda,cbr1000rr-r fireblade sp,2021,Sport,0,999,214,113,In-line four,four-stroke
honda,cbr1000rr-r fireblade sp,2022,Sport,0,999,214,112,In-line four,four-stroke
honda,cbr125,2009,Sport,3.3,124.7,13.4,10.6,Single cylinder,four-stroke
honda,cbr125r,2007,Sport,3.6,124.7,13,10.1,Single cylinder,four-stroke
honda,cbr125r,2011,Sport,3.2,124.7,13.4,10.6,Single cylinder,four-stroke
honda,cbr125r,2012,Sport,3,124.7,13.4,10.6,Single cylinder,four-stroke
honda,cbr125r,2015,Sport,3.5,124.7,12.1,10.4,Single cylinder,four-stroke
honda,cbr125r,2017,Sport,3.2,124.7,13.1,10.4,Single cylinder,four-stroke
honda,cbr125r,2018,Sport,3,124.7,13.1,10.4,Single cylinder,four-stroke
honda,cbr125r,2019,Sport,3.2,124.7,13.1,10.4,Single cylinder,four-stroke
honda,cbr150r,2014,Sport,3.4,149.6,17.6,12.7,Single cylinder,four-stroke
honda,cbr150r,2015,Sport,0,149.6,17.6,12.7,Single cylinder,four-stroke
honda,cbr150r,2017,Sport,3.3,149.6,16.9,13,Single cylinder,four-stroke
honda,cbr150r,2022,Sport,0,149,-3,-2,Single cylinder,four-stroke
honda,cbr250r,2011,Sport,3.6,249.4,-3,-2,Single cylinder,four-stroke
honda,cbr250r,2012,Sport,3.5,249.4,-3,-2,Single cylinder,four-stroke
honda,cbr250r,2014,Sport,3.5,249.6,34.9,22.9,Single cylinder,four-stroke
honda,cbr250r,2015,Sport,0,249.6,34.9,22.9,Single cylinder,four-stroke
honda,cbr250r,2016,Sport,3.6,249.6,34.9,22.9,Single cylinder,four-stroke
honda,cbr250r,2017,Sport,0,249.6,34.9,22.9,Single cylinder,four-stroke
honda,cbr250r abs,2014,Sport,3.2,249.6,34.9,22.9,Single cylinder,four-stroke
honda,cbr250r abs,2015,Sport,0,249.6,34.9,22.9,Single cylinder,four-stroke
honda,cbr250r abs,2016,Sport,0,249.6,34.9,22.9,Single cylinder,four-stroke
honda,cbr250r abs,2017,Sport,0,249.6,34.9,22.9,Single cylinder,four-stroke
honda,cbr250r repsol,2016,Sport,0,249.6,34.9,22.9,Single cylinder,four-stroke
honda,cbr250r repsol edition,2015,Sport,3.3,249.6,34.9,22.9,Single cylinder,four-stroke
honda,cbr300r,2017,Sport,3.1,286,34.9,22.9,Single cylinder,four-stroke
honda,cbr300r,2018,Sport,0,286,34.9,22.9,Single cylinder,four-stroke
honda,cbr300r,2019,Sport,3.1,286,34.9,22.9,Single cylinder,four-stroke
honda,cbr300r,2020,Sport,0,286,34.9,22.9,Single cylinder,four-stroke
honda,cbr300r,2021,Sport,3.4,286,34.9,22.9,Single cylinder,four-stroke
honda,cbr300r,2022,Sport,0,286,34.9,22.9,Single cylinder,four-stroke
honda,cbr300r abs,2017,Sport,2.8,286,34.9,22.9,Single cylinder,four-stroke
honda,cbr300r abs,2018,Sport,0,286,34.9,22.9,Single cylinder,four-stroke
honda,cbr400r,2014,Sport,0,399,46,37,Twin,four-stroke
honda,cbr400r,2015,Sport,0,399,46,37,Twin,four-stroke
honda,cbr400r,2017,Sport,0,399,45.4,37,Twin,four-stroke
honda,cbr400rr,1994,Sport,3.6,399,60,-2,In-line four,four-stroke
honda,cbr500r,2013,Sport,3.3,500,-3,-2,Twin,four-stroke
honda,cbr500r,2014,Sport,3.2,471,-3,-2,Twin,four-stroke
honda,cbr500r,2015,Sport,3.6,471,-3,-2,Twin,four-stroke
honda,cbr500r,2016,Sport,3.4,471,46.9,43,Twin,four-stroke
honda,cbr500r,2017,Sport,0,471,46.9,43,Twin,four-stroke
honda,cbr500r,2018,Sport,3.8,471,46.9,43,Twin,four-stroke
honda,cbr500r,2019,Sport,3.3,471,46.9,43,Twin,four-stroke
honda,cbr500r,2020,Sport,0,471,46.9,43,Twin,four-stroke
honda,cbr500r,2021,Sport,0,471,46.9,43,Twin,four-stroke
honda,cbr500r,2022,Sport,0,471,46.9,43,Twin,four-stroke
honda,cbr500r abs,2013,Sport,3.6,500,-3,-2,Twin,four-stroke
honda,cbr500r abs,2014,Sport,3.5,471,-3,-2,Twin,four-stroke
honda,cbr500r abs,2015,Sport,3.6,471,-3,-2,Twin,four-stroke
honda,cbr500r abs,2016,Sport,3.6,471,46.9,43,Twin,four-stroke
honda,cbr500r abs,2017,Sport,3.2,471,46.9,43,Twin,four-stroke
honda,cbr500r abs,2018,Sport,0,471,46.9,43,Twin,four-stroke
honda,cbr600f,2007,Sport,3.8,599,108,63,In-line four,four-stroke
honda,cbr600f,2011,Sport,4,600,102,64,In-line four,four-stroke
honda,cbr600f,2012,Sport,3.6,599,102,64,In-line four,four-stroke
honda,cbr600f,2013,Sport,3.6,599,102,64,In-line four,four-stroke
honda,cbr600rr,2009,Sport,4,599,-3,-2,In-line four,four-stroke
honda,cbr600rr,2010,Sport,3.7,599,-3,-2,In-line four,four-stroke
honda,cbr600rr,2011,Sport,3.8,599,-3,-2,In-line four,four-stroke
honda,cbr600rr,2012,Sport,3.4,599,-3,-2,In-line four,four-stroke
honda,cbr600rr,2013,Sport,3.2,599,-3,-2,In-line four,four-stroke
honda,cbr600rr,2014,Sport,3,599,-3,-2,In-line four,four-stroke
honda,cbr600rr,2015,Sport,3.8,599,-3,-2,In-line four,four-stroke
honda,cbr600rr,2016,Sport,3.4,599,118,66,In-line four,four-stroke
honda,cbr600rr,2017,Sport,3.3,599,120,66,In-line four,four-stroke
honda,cbr600rr,2018,Sport,3.1,599,120,66,In-line four,four-stroke
honda,cbr600rr,2019,Sport,3.3,599,120,66,In-line four,four-stroke
honda,cbr600rr,2021,Sport,0,599,118,66,In-line four,four-stroke
honda,cbr600rr,2022,Sport,0,599,118,66,In-line four,four-stroke
honda,cbr600rr abs,2009,Sport,3.5,599,-3,-2,In-line four,four-stroke
honda,cbr600rr abs,2010,Sport,3.4,599,-3,-2,In-line four,four-stroke
honda,cbr600rr abs,2011,Naked bike,3.5,599,-3,-2,In-line four,four-stroke
honda,cbr600rr abs,2014,Sport,0,599,-3,-2,In-line four,four-stroke
honda,cbr600rr abs,2015,Sport,0,599,-3,-2,In-line four,four-stroke
honda,cbr600rr abs,2016,Sport,0,599,118,66,In-line four,four-stroke
honda,cbr600rr abs,2017,Sport,0,599,118,66,In-line four,four-stroke
honda,cbr600rr abs,2018,Sport,0,599,118,66,In-line four,four-stroke
honda,cbr600rr abs,2019,Sport,0,599,118,66,In-line four,four-stroke
honda,cbr600rr abs,2020,Sport,0,599,118,66,In-line four,four-stroke
honda,cbr650f,2014,Sport,3.2,649,102,64,In-line four,four-stroke
honda,cbr650f,2015,Sport,3.6,649,102,64,In-line four,four-stroke
honda,cbr650f,2016,Sport,3,649,85.8,63,In-line four,four-stroke
honda,cbr650f,2017,Sport,3.4,649,85.8,63,In-line four,four-stroke
honda,cbr650f,2018,Sport,0,649,85.8,63,In-line four,four-stroke
honda,cbr650f,2019,Sport,0,649,85.8,60.5,In-line four,four-stroke
honda,cbr650f abs,2014,Sport,3.3,649,102,64,In-line four,four-stroke
honda,cbr650f abs,2015,Sport,3.4,649,102,64,In-line four,four-stroke
honda,cbr650f abs,2016,Sport,3.2,649,85.8,63,In-line four,four-stroke
honda,cbr650f abs,2017,Sport,3.4,649,85.8,63,In-line four,four-stroke
honda,cbr650f abs,2018,Sport,3.6,649,85.8,63,In-line four,four-stroke
honda,cbr650r,2019,Sport,0,649,85.8,63,In-line four,four-stroke
honda,cbr650r,2020,Sport,3.3,649,85.8,63,In-line four,four-stroke
honda,cbr650r,2021,Sport,3.4,649,93.9,63,In-line four,four-stroke
honda,cbr650r,2022,Sport,0,649,93.9,63,In-line four,four-stroke
honda,cbr929rr,2000,Sport,3.5,929,120,-2,In-line four,four-stroke
honda,cbx,1978,Classic,3.8,1046,105,-2,In-line six,four-stroke
honda,cbx,1979,Sport touring,3.8,1046,105,-2,In-line six,four-stroke
honda,cbx,1980,Classic,3.7,1046,100,-2,In-line six,four-stroke
honda,cbx,1981,Custom / cruiser,3.5,1046,100,-2,In-line six,four-stroke
honda,cbx 250 twister,2006,Naked bike,3.4,249,24,-2,Single cylinder,four-stroke
honda,cbx 550 f,1982,Sport touring,2.9,572,60,-2,In-line four,four-stroke
honda,cbx 550 f,1983,Allround,3.5,572,60,-2,In-line four,four-stroke
honda,cbx 550 f,1984,Naked bike,3.6,572,60,-2,In-line four,four-stroke
honda,cbx 550 f,1985,Sport touring,4,572,60,-2,In-line four,four-stroke
honda,cbx 550 f (reduced effect),1982,Sport touring,0,572,50,-2,In-line four,four-stroke
honda,cbx 550 f (reduced effect),1983,Naked bike,3,572,50,-2,In-line four,four-stroke
honda,cbx 550 f (reduced effect),1984,Unspecified category,0,572,50,-2,In-line four,four-stroke
honda,cbx 550 f (reduced effect),1985,Unspecified category,0,572,50,-2,In-line four,four-stroke
honda,cbx 550 f 2,1982,Sport,3.6,572,60,-2,In-line four,four-stroke
honda,cbx 550 f 2,1983,Naked bike,3.7,572,60,-2,In-line four,four-stroke
honda,cbx 550 f 2,1984,Sport touring,3.1,572,60,-2,In-line four,four-stroke
honda,cbx 550 f 2,1985,Touring,3.5,572,60,-2,In-line four,four-stroke
honda,cbx 550 f 2 (reduced effect),1982,Unspecified category,0,572,50,-2,In-line four,four-stroke
honda,cbx 550 f 2 (reduced effect),1983,Unspecified category,0,572,50,-2,In-line four,four-stroke
honda,cbx 550 f 2 (reduced effect),1984,Unspecified category,0,572,50,-2,In-line four,four-stroke
honda,cbx 550 f 2 (reduced effect),1985,Touring,0,572,50,-2,In-line four,four-stroke
honda,cbx 600 e,1983,Touring,3.4,572,65,49,In-line four,four-stroke
honda,cbx 650 e,1983,Touring,3.6,656,75,-2,In-line four,four-stroke
honda,cbx 650 e,1984,Sport,3.7,656,75,-2,In-line four,four-stroke
honda,cbx 650 e,1985,Classic,4,656,75,-2,In-line four,four-stroke
honda,cbx 650 e,1986,Classic,3.4,656,75,-2,In-line four,four-stroke
honda,cbx 650 e,1987,Naked bike,2.8,656,75,-2,In-line four,four-stroke
honda,cbx 650 e (reduced effect),1983,Sport touring,2.9,656,50,-2,In-line four,four-stroke
honda,cbx 650 e (reduced effect),1984,Sport touring,3.3,656,50,-2,In-line four,four-stroke
honda,cbx 650 e (reduced effect),1985,Touring,3.5,656,50,-2,In-line four,four-stroke
honda,cbx 650 e (reduced effect),1986,Unspecified category,0,656,50,-2,In-line four,four-stroke
honda,cbx 650 e (reduced effect),1987,Unspecified category,0,656,50,-2,In-line four,four-stroke
honda,cbx 650 e nighthawk,1985,Custom / cruiser,3.4,656,60,-2,In-line four,four-stroke
honda,cbx 750 bold´or,1986,Sport touring,3.3,750,71,-2,In-line four,four-stroke
honda,cbx 750 f,1984,Naked bike,3.5,747,91,-2,In-line four,four-stroke
honda,cbx 750 f,1985,Allround,3.3,747,91,-2,In-line four,four-stroke
honda,cbx 750 f,1986,Sport touring,3.6,747,91,-2,In-line four,four-stroke
honda,cbx 750 f,1987,Sport,3.6,747,91,-2,In-line four,four-stroke
honda,cbx 750 f,1988,Sport touring,3.5,747,91,-2,In-line four,four-stroke
honda,cbx pro link,1981,Sport touring,3.7,1046,100,-2,In-line six,four-stroke
honda,cbx pro link,1982,Sport touring,3.7,1046,100,-2,In-line six,four-stroke
honda,cbx pro link,1983,Touring,3.6,1046,100,-2,In-line six,four-stroke
honda,cd 125 t benly,2002,Classic,3.6,124,11,9.8,Twin,four-stroke
honda,cd 175,1976,Allround,3.6,174,17,-2,Twin,four-stroke
honda,cd 185 twin,1978,Classic,3.2,180,15,-2,Twin,four-stroke
honda,cd 200 road master,1981,Allround,3.8,194,16.5,-2,Twin,four-stroke
honda,cd 200 twin benly,1980,Classic,3.6,194.1,-3,-2,Twin,four-stroke
honda,cd 50 benly,2002,Classic,3.3,49,3.8,4.1,Single cylinder,four-stroke
honda,cd110 dream,2022,Allround,0,109.1,8.7,9.3,Single cylinder,four-stroke
honda,cd200t benly,1984,Classic,3.4,194,16,-2,Twin,four-stroke
honda,cd70,2022,Allround,0,72,-3,-2,Single cylinder,four-stroke
honda,cd70 dream,2022,Allround,0,72,-3,-2,Single cylinder,four-stroke
honda,cg 125,1976,Naked bike,3.5,124,11,9,Single cylinder,four-stroke
honda,cg 125,1997,Naked bike,3.4,124,10.2,9.2,Single cylinder,two-stroke
honda,cg 125,1998,Naked bike,3.7,124,11,9,Single cylinder,four-stroke
honda,cg 125,2006,Naked bike,3.2,124.1,10.9,9.8,Single cylinder,four-stroke
honda,cg 125,2007,Allround,3.3,124,11,9.8,Single cylinder,four-stroke
honda,cg 125,2022,Allround,0,124,11,9.8,Single cylinder,four-stroke
honda,cgl 125,2004,Naked bike,3.2,125,9,-2,Single cylinder,four-stroke
honda,ch 250 spacy - elite,1985,Scooter,3.5,249,-3,-2,Single cylinder,two-stroke
honda,cj 250 t,1976,Touring,3.6,249,27,-2,Twin,four-stroke
honda,cj 250 t,1977,Touring,3.4,249,27,-2,Twin,four-stroke
honda,cj 250 t,1978,Touring,3.7,250,17,-2,Twin,four-stroke
honda,cj 360 t,1976,Classic,3.8,357,34,-2,Twin,four-stroke
honda,cj 360 t,1977,Naked bike,3.4,357,34,-2,Twin,four-stroke
honda,cj 360 t,1978,Naked bike,2.8,357,27,-2,Twin,four-stroke
honda,cl 100s,1973,Allround,0,99,-3,-2,Single cylinder,four-stroke
honda,cl 175,1972,Classic,4.1,174,19,-2,Twin,four-stroke
honda,cl 250 s,1982,Trial,3.9,248,17,-2,Single cylinder,four-stroke
honda,cl 250 s,1983,Classic,3.1,248,17,-2,Single cylinder,four-stroke
honda,cl 350,1968,Allround,3.7,325,33,26.4,Twin,four-stroke
honda,cl 350,1969,Allround,3,325,33,26.4,Twin,four-stroke
honda,cl 400,2002,Naked bike,3.5,397,29,34,Single cylinder,four-stroke
honda,cl350,1973,Enduro / offroad,3.3,325,-3,-2,Twin,four-stroke
honda,click 125i,2015,Scooter,3.6,124.8,-3,11.2,Single cylinder,four-stroke
honda,click 125i,2017,Scooter,3.7,124.8,11.4,11.2,Single cylinder,four-stroke
honda,click 125i,2022,Scooter,0,125,-3,-2,Single cylinder,four-stroke
honda,cliq,2018,Scooter,0,109,7.8,9,Single cylinder,four-stroke
honda,clr cityfly,2002,Enduro / offroad,3.5,124,11,10.2,Single cylinder,four-stroke
honda,cm 125 c,1982,Custom / cruiser,3,125,10,-2,Twin,four-stroke
honda,cm 125 c,1983,Custom / cruiser,3.2,125,10,-2,Twin,four-stroke
honda,cm 125 c,1984,Custom / cruiser,3.1,125,10,-2,Twin,four-stroke
honda,cm 125 c,1985,Custom / cruiser,2.8,125,10,-2,Twin,four-stroke
honda,cm 125 c,1986,Custom / cruiser,3.2,125,10,-2,Twin,four-stroke
honda,cm 185 t,1978,Naked bike,3.4,181,10,-2,Twin,four-stroke
honda,cm 185 t,1979,Allround,3.6,181,10,-2,Twin,four-stroke
honda,cm 185 t chopper,1978,Classic,3.3,181,17,-2,Twin,four-stroke
honda,cm 185 t chopper,1979,Classic,3.7,181,17,-2,Twin,four-stroke
honda,cm 200 t,1980,Classic,3.9,194,17,-2,Twin,four-stroke
honda,cm 200 t,1981,Scooter,3.4,194,17,-2,Twin,four-stroke
honda,cm 200 t,1982,Trial,3.6,194,17,-2,Twin,four-stroke
honda,cm 200 t,1983,Custom / cruiser,3.1,194,17,-2,Twin,four-stroke
honda,cm 200 t,1984,Touring,3.5,194,17,-2,Twin,four-stroke
honda,cm 200 t,1985,Unspecified category,0,194,17,-2,Twin,four-stroke
honda,cm 200 t,1986,Allround,3.7,194,17,-2,Twin,four-stroke
honda,cm 200 t (reduced effect),1981,Classic,3.4,194,10,-2,Twin,four-stroke
honda,cm 200 t (reduced effect),1982,Sport touring,3,194,10,-2,Twin,four-stroke
honda,cm 200 t (reduced effect),1983,Unspecified category,0,194,10,-2,Twin,four-stroke
honda,cm 200 t (reduced effect),1984,Unspecified category,0,194,10,-2,Twin,four-stroke
honda,cm 200 t (reduced effect),1985,Unspecified category,0,194,10,-2,Twin,four-stroke
honda,cm 200 t (reduced effect),1986,Unspecified category,0,194,10,-2,Twin,four-stroke
honda,cm 250 c,1982,Classic,3.7,234,17,-2,Twin,four-stroke
honda,cm 250 c,1983,Custom / cruiser,3.3,234,17,-2,Twin,four-stroke
honda,cm 250 c,1984,Allround,3.6,234,17,-2,Twin,four-stroke
honda,cm 250 tb,1981,Custom / cruiser,2.7,249,-3,-2,V2,four-stroke
honda,cm 400 a,1979,Touring,3.7,395,43,-2,Twin,four-stroke
honda,cm 400 t,1980,Classic,3.9,395,43,-2,Twin,four-stroke
honda,cm 400 t,1981,Custom / cruiser,3.4,395,43,-2,Twin,four-stroke
honda,cm 400 t,1982,Custom / cruiser,3.2,395,43,-2,Twin,four-stroke
honda,cm 400 t,1983,Custom / cruiser,3.6,395,43,-2,Twin,four-stroke
honda,cm 400 t (reduced effect),1980,Naked bike,3.2,395,27,-2,Twin,four-stroke
honda,cm 400 t (reduced effect),1981,Custom / cruiser,3.2,395,27,-2,Twin,four-stroke
honda,cm 400 t (reduced effect),1982,Classic,3.3,395,27,-2,Twin,four-stroke
honda,cm 400 t (reduced effect),1983,Custom / cruiser,3.1,395,27,-2,Twin,four-stroke
honda,cm 450 a matic,1982,Custom / cruiser,3.6,450,-3,-2,Twin,four-stroke
honda,cm 450 custom,1982,Naked bike,3.4,447,46,-2,Twin,four-stroke
honda,cm 450 e,1982,Custom / cruiser,3.6,447,47,-2,Twin,four-stroke
honda,cmx 250 rebel,1996,Custom / cruiser,3.5,234,18.5,19,Twin,four-stroke
honda,cmx 250 rebel,1997,Custom / cruiser,3.6,234,18.5,19,Twin,four-stroke
honda,cmx 250 rebel,1998,Custom / cruiser,3.5,234,17.4,17.3,Twin,four-stroke
honda,cmx 250 rebel,2004,Custom / cruiser,3.6,250,-3,-2,Twin,four-stroke
honda,cmx 250 rebel,2005,Custom / cruiser,3.6,234,-3,-2,Twin,four-stroke
honda,cmx 450 rebel,1986,Custom / cruiser,3.9,447,38,-2,Twin,four-stroke
honda,cmx1100 rebel,2021,Custom / cruiser,0,1084,46.9,98,Twin,four-stroke
honda,cmx1100 rebel,2022,Custom / cruiser,0,1084,85.8,98,Twin,four-stroke
honda,cmx1100 rebel dct,2021,Custom / cruiser,0,1084,85.8,98,Twin,four-stroke
honda,cmx500 rebel,2018,Sport,3.6,471,46.9,43,Twin,four-stroke
honda,cmx500 rebel,2022,Sport,0,471,45.6,43.3,Twin,four-stroke
honda,cn 250,1997,Scooter,3.2,244,17,20.5,Single cylinder,four-stroke
honda,cn 250,1998,Scooter,2.8,244,17,20.5,Single cylinder,four-stroke
honda,cn 250,2000,Scooter,3.3,234,17,21,Single cylinder,four-stroke
honda,concept 1,2005,Prototype / concept model,3.8,1832,-3,-2,V2,four-stroke
honda,cr 125,1992,Cross / motocross,3.7,124,35,-2,Single cylinder,two-stroke
honda,cr 125,2002,Cross / motocross,3.1,125,-3,-2,Single cylinder,two-stroke
honda,cr 125 r,1983,Cross / motocross,3.1,124,31,20,Single cylinder,two-stroke
honda,cr 125 r,2002,Cross / motocross,3.4,125,-3,-2,Single cylinder,two-stroke
honda,cr 125 r,2003,Cross / motocross,3.5,124.8,-3,-2,Single cylinder,two-stroke
honda,cr 125 r,2005,Cross / motocross,3.5,125,-3,-2,Single cylinder,two-stroke
honda,cr 125 r,2006,Cross / motocross,3.7,125,-3,-2,Single cylinder,two-stroke
honda,cr 125 r,2007,Cross / motocross,3.6,125,-3,-2,Single cylinder,two-stroke
honda,cr 250,1989,Cross / motocross,3.6,250,33,-2,Single cylinder,two-stroke
honda,cr 250 f,2004,Cross / motocross,3.6,249,-3,-2,Single cylinder,two-stroke
honda,cr 250 r,1995,Cross / motocross,3.2,250,59,51,Single cylinder,two-stroke
honda,cr 250 r,2002,Cross / motocross,3.6,249,-3,-2,Single cylinder,two-stroke
honda,cr 250 r,2003,Cross / motocross,3.8,249.3,-3,-2,Single cylinder,two-stroke
honda,cr 250 r,2004,Cross / motocross,3.6,249,-3,-2,Single cylinder,two-stroke
honda,cr 250 r,2005,Cross / motocross,3.8,249,-3,-2,Single cylinder,two-stroke
honda,cr 250 r,2006,Cross / motocross,3.2,249,-3,-2,Single cylinder,two-stroke
honda,cr 250 r,2007,Cross / motocross,3.6,249,-3,-2,Single cylinder,two-stroke
honda,cr 500,1987,Cross / motocross,3.5,495,63,-2,Single cylinder,two-stroke
honda,cr 500,1999,Cross / motocross,3.6,491,69,-2,Single cylinder,two-stroke
honda,cr 500 e,2002,Cross / motocross,3.4,491,-3,-2,Single cylinder,two-stroke
honda,cr 80 r,2002,Cross / motocross,3.6,83,-3,-2,Single cylinder,two-stroke
honda,cr 80 r,2003,Cross / motocross,3.5,84.7,-3,-2,Single cylinder,two-stroke
honda,cr 80 r2,2003,Cross / motocross,3.4,84.7,-3,-2,Single cylinder,two-stroke
honda,cr 80 rb expert,2002,Cross / motocross,3.6,83,-3,-2,Single cylinder,two-stroke
